CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-636-COT25;14111530;Notas de papel autoadhesivo;Post It medianos / Pack Notas Adhesivas 76 X 76 Mm 100 Hojas Pop Up 5 Colores.;5;PACK
1057532-636-COT25;55121804;Distintivos o porta distintivos;Porta Credencial Transparente con Clip y Gancho.;200;EA
1057532-632-COT25;53131616;Cremas o lociones homeopáticas o naturales;Formato 1 litro. Hidratación express nueva fórmula con el exclusivo serum humectación profunda y minerales marinos tiene una combinación única de hidratantes que existen de forma natural en la piel, de lípidos que retienen la hidratación y de aceites nutritivos. Bases técnicas adjuntas, imágenes referenciales.;20;EA
1057532-672-COT25;52161520;Micrófonos;Micrófono Inalámbrico Doble Ultra Compacto y Portable 2.4GHz Conector Lightning Boya BY-V2 Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-672-COT25;45121609;Soportes de la cámara;Estabilizador Profesional De Cardan para Celular Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Cajas estancas lisa (sin salidas) 80 x 80 mm IP64;6;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Tubería plástica blanca LIBRE HALOGENO 20 mm x 3mt;5;SR
1057532-586-COT25;39121311;Accesorios eléctricos;Abrazaderas CLIP plásticas LIBRE HALOGENO 20 mm;20;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Terminal salida de caja LIBRE HALOGENO IP67;4;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Curva 90° PVC LIBRE HALOGENO 20 mm;2;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Tubería flexible (corrugado) LIBRE HALOGENO blanco 20 mm;2;MTR
1057532-586-COT25;39121311;Accesorios eléctricos;Foco reflector c/sensor IP65 30 watts 6500 K;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Módulo de enchufe embutido triple 10 ampres (puentes internos);1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Foco reflector c/sensor 50 watts 6500 k;4;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Equipo de iluminación sobrepuesto plafón circular 22 cm 18 watts 6500 k;2;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Equipo de iluminación sobrepuesto cuadrado panel 60 x 60 cm 48 watts;2;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Equipos iluminación doble horizontal (CIELO) para rosca GU-10;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Equipos iluminación triple horizontal (CIELO) para rosca GU-10;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Equipos iluminación doble aplique vertical para rosca GU-10;4;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Ampolleta LED rosca GU-10;13;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Cordón multiflex 3 x 1,5 mm2;5;MTR
1057532-586-COT25;39121311;Accesorios eléctricos;Huincha aisladora plástica super +33  3/4 x 20 metros;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Huincha aisladora engomada 3/4 x 3 metros (3M o equivalente);1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Barra soldadura estaño 50/50;1;EA
1057532-586-COT25;39121311;Accesorios eléctricos;Terminal ferrule para cable 1,5 mm2;100;EA
1077241-104-COT25;82101603;Publicidad en Internet;SERVICIO DIFUSIÓN PRENSA PÁGINAS DIGITALES PARA PROGRAMA PREVEC OSORNO - CÁNCER COLORRECTAL SEGUN ESPECIFICACIONES TÉCNCIAS ADJUNTAS;1;EA
1057532-553-COT25;30201902;Unidades de laboratorio;4 Bandejas de eppendorf para guardar eppendorf de 1.5 ml, con o sin tapa, de 96 pocillos - Mínimo 24 pocillos , segun EETT adjuntas;4;EA
1057532-553-COT25;30201902;Unidades de laboratorio;2 Gradilla para de tubos falcon de 50 ml (diámetro 30mm). Capacidad de la gradilla entre 8 a 24 tubos de 50 ml. Material deseable: acero inoxidable, segun EETT adjuntas;2;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña de posicionamiento semi-cilíndrica  Dimensiones 76 cm largo x 25.5 cm ancho x 20 alto cm Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña de posicionamiento cilindro  Dimensiones 91.5 cm largo x 25.5 cm diámetro Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña de posicionamiento triangular  Dimensiones 60 cm ancho x 80 cm largo x 30 cm alto Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña de posicionamiento triangular  Dimensiones 50 cm ancho x 50 cm x 15 cm alto Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña elevadora de pierna  Dimensiones 70 x 20 x 15 cm Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuña soporte lateral de tronco  Dimensiones 60 x 25 x 20 cm Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-670-COT25;42251617;Cojines de asiento terapéuticos o accesorios;Cuñas codo-muñeca-tobillo 20 x 10 x 10 cm Bases técnicas adjuntas, imágenes referenciales.;2;EA
1057532-670-COT25;53121603;Mochilas;BOLSO PARA TERRENO, 40 L Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-613-COT25;60121605;Modelos anatómicos;Fantoma mamario de silicona, relleno de gel u otro material similar, con forma de la mama, pezón y areola. Bases técnicas adjuntas, imágenes referenciales.;17;EA
1057532-613-COT25;60121605;Modelos anatómicos;Pecho de tela, con forma de la mama, pezón, areola y dibujo de senos lactíferos y conductos en la parte posterior. Bases técnicas adjuntas, imágenes referenciales.;17;EA
1057532-613-COT25;42231504;Contenedores o bolsas de nutrición enteral;Pack de 25 unidades de bolsas de almacenamiento de leche materna, reutilizables, resellables, transparentes, libres de BPA, cierre hermético y graduado en ml. Bases técnicas adjuntas, imágenes referenciales.;34;EA
1057532-613-COT25;42251503;Juegos terapéuticos;Set cuenta con 3 a 4 bolitas de madera de distintos tamaños, que ejemplifica el desarrollo y evolución de estómagos de los recién nacidos dentro de sus primeras semanas de vida.  Bases técnicas adjuntas, imágenes referenciales.;17;EA
1057532-613-COT25;42294710;Equipos y accesorios de calentador o enfriador de perfusión o calentador y enfriador dual;Bolso para el Transporte y conservación de la leche materna extraída. Con capacidad de hasta 4 biberones. Incluye unidad refrigerante. Peso: 800 g aprox. Dimensiones: 18.5 x 18.5 x 13.5 cm aprox. Bases técnicas adjuntas, imágenes referenciales.;5;EA
1057532-613-COT25;41123401;Vasos de dosificación;3 set de 10 unidades Vaso graduado de 30 a 50 ml para administración de leche, suplementos o medicamentos. Vaso graduado en ml, libre de bisfenol A, con borde para apoyar en labio inferior del bebé.  Bases técnicas adjuntas, imágenes referenciales.;3;KIT
1057532-613-COT25;42231902;Pezoneras o discos protectores mamarios;Par de pezoneras protector de pezón tallas M y L. Material  de silicona ultra delgada y suave, para protección del pezón. Libre de BPA y de Látex. Incluye una práctica caja de almacenamiento. Bases técnicas adjuntas, imágenes referenciales.;17;EA
1057532-613-COT25;42293603;Sondas quirúrgicas;Sonda de alimentación enteral N°5 French estéril, material biocompatible y libre de látex, superficie lisa, punta atraumática, graduación visible en el tubo y con conector universal de entrada. Bases técnicas adjuntas, imágenes referenciales.;100;EA
1057532-613-COT25;42251617;Cojines de asiento terapéuticos o accesorios;"Cojín de lactancia en forma de ""C"", de 40x30 cms aprox, ergonómico, tela suave en el exterior y antialérgico, lavable, relleno de algodón sintético. Funda exterior con cierre. Bases técnicas adjuntas, imágenes referenciales.";17;EA
1057532-613-COT25;42231903;Kits sacaleches;Extractor de leche, material plástico libre de BPA u otro de material similar, lavable y esterilizable por calor, piezas desarmables, con copa suave e intercambiables según tamaño de la mama, debe incluir: manual de uso,  frasco receptor de 150 ml, palanca ergonómica, tapa anti polvo, pétalo de copa de silicona, registro sanitario. Bases técnicas adjuntas, imágenes referenciales.;66;EA
1057532-613-COT25;42142609;Jeringas médicas con aguja;Jeringa de 20 ml, graduada, estéril, punta luer slip, con aguja 21G x 1 1/2, caja de 50 unidades. Bases técnicas adjuntas, imágenes referenciales.;7;BX
1057727-14-COT25;49101701;Medallas;MEDALLAS.;55;EA
1057532-676-COT25;60121401;Marcos de madera preensamblados;MARCO DE MADERA.;20;EA
1057532-665-COT25;14111805;Talones o talonarios;300 TALONARIO.;300;TALO
1057727-17-COT25;23153507;Taller de pintura variado;TALER DE PINTURA.;1;EA
1077241-101-COT25;53101804;Abrigos y chaquetas para mujer;Chaquetas según especificaciones técnicas estipuladas en formulario N°2;6;EA
1077241-101-COT25;53101804;Abrigos y chaquetas para mujer;Poleras según especificaciones técnicas estipuladas en formulario N°2;6;EA
1057727-18-COT25;86131502;Pintura;TALLER ARTISTICO.;1;EA
1057532-663-COT25;60121112;Cartón piedra;Cartón piedra gris 1,5 milímetros, tamaño carta Bases técnicas adjuntas, imágenes referenciales.;60;EA
1057532-663-COT25;60124317;Masa de modelado;Model pasta Masa para modelar Air Dry 250 gr color blanco Bases técnicas adjuntas, imágenes referenciales.;12;EA
1057532-663-COT25;60121226;Pinceles de acuarela;3 set de 5 pinceles para acuarela, contiene 4 pinceles redondos N° 0/5, 2, 4, 6 y un pincel plano N°12, mango color azul de madera  Bases técnicas adjuntas, imágenes referenciales.;3;PACK
1057532-663-COT25;60121120;Papel de manualidades autoadhesivo;Forro plástico autoadhesivo 33 x 150cm colores surtidos. Ideal para forrar cuadernos y libros. Contiene 1 rollo de 80 micrones de grosor aproximadamente. Colores: rojo, azul, verde, amarillo Bases técnicas adjuntas, imágenes referenciales.;10;EA
1057532-663-COT25;60121012;Adhesivos decorativos;117pcs kit de herramientas diy 5d de pintura de diamante  Bases técnicas adjuntas, imágenes referenciales.;25;EA
1057532-663-COT25;11151701;Hilo de lana;Ovillos de lana 100 gramos, tres hebras, 40 unidades, 3 rojo italiano, 3 amarillos patito, 3 amarillo fuerte, 3 negros, 3 azul rey, 3 celeste campana, 3 jacinto cielo, 3 verde lima, 3 morados (obispo), 3 blancos, 3 naranjos, 3 cafés, 3 malva. Bases técnicas adjuntas, imágenes referenciales.;40;EA
1057532-663-COT25;53141627;Agujas de ganchillo;Aguja lana plástica para telar, medida 7cm Bases técnicas adjuntas, imágenes referenciales.;30;EA
1057532-663-COT25;31211905;Mezcladores de pintura;Mezclador de 6 cavidades Bases técnicas adjuntas, imágenes referenciales.;6;EA
1057532-663-COT25;60121201;Pintura de témpera líquida tradicional;Témpera 250 grs. 11 unidades (1 rojo, 1 amarillo, 1 negro, 1 azul, 1 verde, 1 morado, 1 celeste, 1 blanco, 1 naranjo, 1 café, 1 rosado) Bases técnicas adjuntas, imágenes referenciales.;11;EA
1057532-663-COT25;12352310;Siliconas;50 set de 10 barras de silicona sólida, ideal para manualidades, decoración y trabajos escolares. Medidas de 25 x 0,7cm aproximadamente. Contiene 10 unidades Bases técnicas adjuntas, imágenes referenciales.;50;PACK
1057532-663-COT25;12352310;Siliconas;Coloridas barras de silicona de colores glitter surtidos  Bases técnicas adjuntas, imágenes referenciales.;25;EA
1057532-663-COT25;60121120;Papel de manualidades autoadhesivo;Forro autoadhesivo 45 x 150 cm transparente. Ideal para forrar cuadernos y libros. 80 micrones de grosor aproximadamente. Bases técnicas adjuntas, imágenes referenciales.;15;EA
1057532-663-COT25;11162111;Malla;Malla para bordar. Malla plástica para bordar. Permite desarrollar la coordinación óculomanual (ojo-mano) y la capacidad creadora mediante el diseño de figuras. Contiene 1 malla, más 8 figuras de plástico de hasta 14,5 x 8,5cm aproximadamente y 8 cordeles.  Bases técnicas adjuntas, imágenes referenciales.;20;EA
1057532-663-COT25;60124320;Compuestos de yeso;Figuras de yeso para pintar lindos maceteros de suculentas o porta velas de yeso, listos para pintar o decorar. 4 diferentes figuras.  Bases técnicas adjuntas, imágenes referenciales.;22;EA
1057727-19-COT25;49201604;Bancos de soporte de pesas;BANCA PLANA: Para Levantamiento de Pesas / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;42251612;Pesas, accesorios o sets para rehabilitación o terapia;PESA RUSA 6 KG / Según Especificaciones adjuntas.;2;EA
1057727-19-COT25;42251612;Pesas, accesorios o sets para rehabilitación o terapia;PESA RUSA 8 KG / Según Especificaciones adjuntas.;2;EA
1057727-19-COT25;42251612;Pesas, accesorios o sets para rehabilitación o terapia;PESA RUSA 10 KG / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;BANDA ELASTICA 6.4 MM / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;BANDA ELASTICA 13 MM / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;BANDA ELASTICA 21 MM / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;BANDA ELASTICA 32 MM / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;Bandas de Suspensión TRX / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;SET BANDAS TUBULARES / Según Especificaciones adjuntas.;1;EA
1057727-19-COT25;49201609;Bandas de resistencia;BANDA ABIERTA / Según Especificaciones adjuntas.;3;EA
1057727-19-COT25;49201512;Cuerdas para saltar;CUERDA SALTO / Según Especificaciones adjuntas.;2;EA
1057532-662-COT25;60141101;Juegos educativos;Geoplano plástico Contiene 1 pieza de plástico con 100 pines de 20x20cm aproximadamente, más 12 elásticos de colores surtidos, 5 cartillas con ejemplos y un instructivo.  Bases técnicas adjuntas, imágenes referenciales.;2;EA
1057532-662-COT25;60141101;Juegos educativos;Pelotas texturizadas Set de pelotas con texturas, en diferentes formas y colores. Permite a los niños desarrollar distintos sentidos. Tocando diversas texturas y mirando entretenidos colores. Contiene 13 piezas plásticas con textura de hasta 8 x 8 cm. aprox. Incluye estuche de PVC para guardar.  Bases técnicas adjuntas, imágenes referenciales.;1;PACK
1057532-662-COT25;60141101;Juegos educativos;Fun Express Juego Fun Express Stack It Peg Game con tablero Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Rueda de la suerte Rueda de la suerte para lotería, borrable. Material: Hierro Carta del tamaño: Diametro: 50 cm/19,69 pulgadas, height 60 cm/23,62 inches, front width 15,5 cm/6,10 inches pulgadas Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Domino Domino Gigante Xl, Madera 23x12cm Aprox Por Bloque 28uni. 28 piezas y cada pieza mide 23x12x2cm. Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Gato Juego Gato Gigante De Madera Juego gato gigante madera de pino 2cm espesor, medida 65x65 cm y cada pieza de 12cm aprox Incluye 5 cruz y 5 círculos Y el gato plegable de 65x65cm Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Yenga Yenga Gigante Xl 54 Piezas 75x20x20cm Con Bolso Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Ring Toss  Ring Toss Juego De Madera. Apunta  Bases técnicas adjuntas, imágenes referenciales;3;EA
1057532-662-COT25;60141101;Juegos educativos;Basta, Juego De Mesa Basta en español.  Bases técnicas adjuntas, imágenes referenciales;2;EA
1057532-662-COT25;60141101;Juegos educativos;Dados de espuma Juguete De Dados De Espuma Gigante Grande Punto Colorido. Juego de espuma, grande, 5,9 pulgadas, juego colorido, 6 lados esponja y paño Tamaño: aprox. 15x15x15 cm/5,9x5,9 pulgadas Bases técnicas adjuntas, imágenes referenciales;2;EA
1057532-662-COT25;60141101;Juegos educativos;Laberinto de agujeros Laberinto De Agujeros Con Cuerda, Motricidad Juego Habilidad. Juego laberintos de agujeros, madera. De pie plegable 117cm alto x 42cm ancho. Marco y pata de apoyo de madera sólida de pino con fondo de placa de 6mm de espesor. Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Bolos Juego Educativo De Bolos 10 Bolos Y 2 Bolas Fix. Color: Multicolor Material: Madera. Tamaño: aproximadamente 4x12cm/1,57x4,72 pulgadas. Contenido del paquete: 2 bolas, 10 bolos. Bases técnicas adjuntas, imágenes referenciales;1;EA
1057532-662-COT25;60141101;Juegos educativos;Destreza Juego de mesa destreza, trae 25 formas geométricas. Bases técnicas adjuntas, imágenes referenciales;2;EA
1057532-662-COT25;60141101;Juegos educativos;Memory Juego de mesa memory, acción y destreza bestoys, juego de memoria, con distintos niveles con luces y contador digital Bases técnicas adjuntas, imágenes referenciales;2;EA
1057532-662-COT25;60141101;Juegos educativos;Naipes Naipes Números Grandes. Set de dos mazos de cartas de 54 unidades cada uno con números de gran tamaño. Permite que todos reconozcamos los números de manera fácil y rápida, además de desarrollar el pensamiento logicomatemático y la concentración. Favorecer las habilidades sociales a través del juego grupal. Contiene 2 mazos de 54 piezas de cartón de 6,2 x 8,7 cm. aprox. c/u.;2;EA
1057532-662-COT25;60141101;Juegos educativos;Memorice de frutas  El Memorice contiene 20 piezas realizadas en cartón grueso termolaminado e impresas en imagen real con medidas aproximadas de 5x5cm van incluidas en una caja del mismo material.   Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Dominó de alimentos saludables  Favorecer la adquisición de hábitos para obtener una alimentación saludable en los participantes, distinguiendo aquellos alimentos que aportan mayores beneficios para la salud, adquiriendo consciencia de las características que estos deben tener para consumirlos. Contiene 27 piezas realizadas en cartón termolaminado con medidas aproximadas de 9x5x0.3cms  Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Memorice de verduras  El Memorice contiene 20 piezas realizadas en cartón grueso termolaminado e impresas en imagen real con medidas aproximadas de 5x5cm van incluidas en una caja del mismo material, 10 pares de frutas con imagen real.  Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Memorice platos típicos de Chile  El Memorice contiene 20 piezas realizadas en cartón grueso termolaminado e impresas en imagen real de platos típicos de Chile con medidas aproximadas de 5x5cm van incluidas en una caja del mismo material, 10 pares de frutas con imagen real.  Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Memorice de alimentos saludables  El Memorice contiene 20 piezas realizadas en cartón grueso termolaminado e impresas en imagen real con medidas aproximadas de 5x5cm van incluidas en una caja del mismo material.  Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Dixit Idioma español - Formato físico - Tipo de juego: deducción - Componentes: reglamento, 84 cartas, 8 peones de madera, 8 diales de votación - Material de componentes: madera y cartón. Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-662-COT25;60141101;Juegos educativos;Dixit Expansion Idioma español - Formato físico - Tipo de juego: deducción - Componentes: 84 cartas - Material de componentes: cartón. Bases técnicas adjuntas, imágenes referenciales.;2;EA
1077241-100-COT25;48101714;Dispensadores de agua caliente o termos;Termo sifón agua caliente de acero inoxidable, capacidad de 3 a 3,5 litros.;1;EA
1077241-103-COT25;42171701;Mantas de rescate o de urgencia;Manta Térmica de emergencia para protección Isotérmica de 130 x 210 aprox., material de aluminio fino, reutilizable a prueba de agua y fuego.;150;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;volantes.;4000;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;stickers;2500;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;chapitas;500;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;libros;2000;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;dípticos;3500;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;volantes;2000;EA
1057532-674-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;afiches.;600;EA
1057727-16-COT25;49181510;Taca-Taca o futbolines;MESA DE TACA-TACA.;1;EA
1057922-124-COT25;56101504;Sillas;SILLA DE VISITA SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;14;EA
1057922-123-COT25;42181510;Medidores transcutáneos de ictericia;CALIPER PLIEGUES CUTANEOS SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;1;EA
1057922-115-COT25;42201901;Fuentes de iluminación puntuales para película radiográfica médica;Negatoscopio / Según Especificaciones Adjuntas;1;EA
1057532-675-COT25;14111533;Cuadernillos o formularios para exámenes;cuaderno tamaño oficio con bolígrafo.;500;EA
1057727-15-COT25;31211508;Pinturas acrílicas;PINTURA ACRILICA.;3;KIT
1057727-15-COT25;31211508;Pinturas acrílicas;ACRILICO.;5;EA
1057727-15-COT25;60121231;Espátulas de paleta;PALETA.;13;EA
1057532-679-COT25;50202310;Agua mineral;AGUA MINERAL CON GAS;75;BO
1057532-679-COT25;50202310;Agua mineral;AGUA  MINERAL SIN GAS;75;BO
1057532-679-COT25;50221202;Cereales en barra;BARRAS DE CEREAL;100;BAR
1057532-679-COT25;50192110;Nueces o frutos secos;FRUTOS SECOS;200;PK
1057532-679-COT25;50192110;Nueces o frutos secos;CHIPS VEGETALES;100;EA
1057532-668-COT25;52152016;Vajilla de uso doméstico;Juego De Loza 16 Piezas Porcelana Blanco, incluye: *4 Plato fondo: 25cm *4 Plato postre: 20cm *4 Bowl sopa: 18cm *4 Taza : 250ml2 Bases técnicas adjuntas, imágenes referenciales.;2;SET
1057532-668-COT25;52151803;Cacerolas domésticas;Batería de Cocina 7 Piezas Bateríaac Acero Inoxidable Plateado Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-668-COT25;52152006;Bandejas o fuentes domésticas;1 set de 3 unidades Bowl 30cm Acero Inoxidable Repostería Pocillo Fuente 6000ml Bases técnicas adjuntas, imágenes referenciales.;1;KIT
1057532-668-COT25;52151802;Sartenes domésticas;Juego de Sartenes 20 - 26 Cm + Paila Every Day Aluminio Reciclado Gris Bases técnicas adjuntas, imágenes referenciales.;1;SET
1057532-668-COT25;52151606;Tabla para cortar o picar;Juego De 4 Tablas De Cortar Para Cocina Con Organizador Bases técnicas adjuntas, imágenes referenciales.;1;SET
1057532-668-COT25;49121509;Cocinilla de camping;Cocinilla Portátil De Camping Con Maletín De Trasporte Negro Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-668-COT25;52141511;Licuadoras domésticas;Licuadora Optimix Negra 2V 500W Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-668-COT25;52151709;Set de cubiertos;Utensilio de Cocina kit 10 utensilios de cocina set cucharones utensilios madera silicona Bases técnicas adjuntas, imágenes referenciales.;1;KIT
1057532-668-COT25;60121242;Delantales;Delantal de Cocina, material de algodón  Bases técnicas adjuntas, imágenes referenciales.;2;EA
1057532-668-COT25;52151705;Portas cubiertos o cucharas;Seca Platos  Secador Escurridor De Loza Platos Inoxidable 2 Niveles Bases técnicas adjuntas, imágenes referenciales.;1;EA
1057532-668-COT25;52121601;Paños de cocina;2 set Paño de cocina, 2 unidades c/u multicolor con diseño, 45x60 cm Bases técnicas adjuntas, imágenes referenciales.;2;KIT
1057532-668-COT25;52121604;Mantel de mesa;Mantel Impermeable Antimanchas 140x220 cm m30 Bases técnicas adjuntas, imágenes referenciales.;2;EA
1057727-25-COT25;60141404;Platos de comida de juguete o accesorios;Conjunto de cocinas para niños y niñas todos los implementos de madera debe incluir: 1 cocina con medidas de 33x37x53.5 cm se debe adjuntar ficha e imagen de lo ofertado. 1 refrigerador de medidas 33x35x75cm se debe adjuntar ficha e imagen de lo ofertado. 1 lavaplatos de medidas 33x50x75 cm se debe adjuntar ficha e imagen de lo ofertado.;1;KIT
1057727-23-COT25;53102301;Camisetas;16 Camisetas color rosado con negro de material poliester con escote cuello V, enumeradas, que incluya 3 logos ( numero, logo deportivo, y logo hpu): Camiseta N°1 Arquero talla M Camiseta N° 2 AL 8 talla M  Camiseta N° 9 AL 16 talla L  se debe adjuntar ficha tecnica e imagen . SE ADJUNTAN IMAGENES DE REFERENCIAS;16;EA
1057727-23-COT25;53101504;Pantalones y short para mujer;16 Short con elastico estampado kis numeros correspondientes en cada short color rosado con negro material poliester.  Tallas de los short: 8 talla M Y 8 Talla L. se debe adjuntar ficha tecnica e imagen .SE ADJUNTAN IMAGENES DE REFERENCIAS;16;EA
1057727-23-COT25;53102401;Medias;16 par de medias standars femeninas del 35 al 39 color negro material 50% algodon y 50% poliester , se debe adjuntar ficha tecnica e imagen.;16;PR
1057727-23-COT25;49161505;Balones de fútbol;Balon de futbol profesional N°5 igual o similar a kelme, se debe adjuntar ficha tecnica e imagen de lo ofertado.SE ADJUNTAN IMAGENES DE REFERENCIAS;1;EA
1057727-23-COT25;49161505;Balones de fútbol;Balon de voleibol N° 5 igual o similar a molten, se debe adjuntar ficha tecnica e imagen de lo ofertado.SE ADJUNTAN IMAGENES DE REFERENCIAS;1;EA
1057532-678-COT25;73152102;Servicio de reparación de equipo de fabricación;Mantención de Plotter Canon IPF 770 / Según Especificaciones Adjuntas;1;EA
1057532-681-COT25;41114509;Tensiómetros;Toma presión digital igual o similar a HEM7154E – Omron, según especificaciones técnicas: Modelo Inflado automático de manguito/brazalete, debe incluir brazalete de mínimo de 42 cms de circunferencia, indicador de error de movimiento, debe incluir estuche, medición de frecuencia cardiaca, presión diastólica y sistólica. Debe incluir pilas.;7;EA
1057532-682-COT25;53121501;Bolsos;02 bolsos paramédicos de 40 litros;2;EA
1057532-677-COT25;42271602;Espirómetros, accesorios o suministros;Boquillas espiratorias desechables para flujometría;1000;EA
1057532-683-COT25;90101701;Gestión de cafetería;360 COFFEE BREAK.;360;EA
1057727-12-COT25;91101503;Servicios de masajes;Se requiere la compra de servicios para la realizacion de masajes con aromaterapia para 24 personas integrantes del comite intercultural del Hospital Purranque, a realizarse el 10 de octubre en horario a coordinar con referente tecnico.;1;EA
1057727-26-COT25;91101503;Servicios de masajes;Se requiere servicio de masajes individual para 14 personas que sean descontracturante relajacion y/o mixto con una duracion de 45 minutos por personas. El servicio debe incluir ambientacion adecuada del espacio camilla,musica,y aromas. Ademas todos los insumos necesarios y los profesionales capacitados en tecnicas terapeuticas y de relajacion. Se debe adjuntar experiencia. El dia y horario previa coordinacion con encargado del proyecto.;1;EA
1057727-28-COT25;60121236;Pinceles;PINCEL;3;EA
1057727-28-COT25;60121236;Pinceles;PINCEL;3;EA
1057727-28-COT25;44111517;Atriles;ATRIL;5;EA
1057727-28-COT25;53141626;Bastidores de bordado;BASTIDOR;13;EA
1057532-669-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;FOLLETOS.;3400;EA
1057727-24-COT25;53102503;Sombreros;Sombreros de huaso semi finos lana o pelo de conejo color negro, se debe adjuntar ficha tecnica e imagen de lo ofertado.;2;EA
1057727-24-COT25;11162307;Cuero sintético o de imitación;3 juegos de pierneras para varon color negra sintetica media pierna, se debe adjuntar ficha tecnica e imagen de lo ofertado.;3;PR
1057727-24-COT25;11162307;Cuero sintético o de imitación;Juego de espuela con taloneras y piales numero 5 color gris, se debe adjuntar ficha tecnica e imagen de lo ofertado.;1;EA
1057727-27-COT25;86141501;Asesorías educativas;TALLER DE PINTURA ACRILICA;1;EA
1057532-575-COT25;39121311;Accesorios eléctricos;Gabinete metálico con contratapa 2 puertas 400x300x200mm;1;EA
